occ_code,title,major_group,cluster_id,cluster_title,emp_national,wage_mean_annual,wage_p10_annual,wage_median_annual,baseline_growth_10y,source_tag,eloundou_beta,n_tasks,growth_match_level,wage_imputed,beta_imputed,cluster_size,cluster_rule
19-1032,Foresters,19,c072,Microbiologists (+1),10430,79170.0,50790.0,76400.0,0.1,partial:OEWS_May2025;EP_2020-30,0.3676470588235294,25,detailed,0,0,2,merged
19-1041,Epidemiologists,19,c074,"Medical Scientists, Except Epidemiologists (+3)",12090,97890.0,61270.0,87220.0,0.29600000000000004,partial:OEWS_May2025;EP_2020-30,0.5,15,detailed,0,0,4,merged
19-1042,"Medical Scientists, Except Epidemiologists",19,c074,"Medical Scientists, Except Epidemiologists (+3)",172340,116840.0,64800.0,103410.0,0.16899999999999998,partial:OEWS_May2025;EP_2020-30,0.5454545454545454,14,detailed,0,0,4,merged
19-1099,"Life Scientists, All Other",19,c074,"Medical Scientists, Except Epidemiologists (+3)",7460,107860.0,58670.0,93750.0,0.084,partial:OEWS_May2025;EP_2020-30,0.49531683000971377,0,detailed,0,1,4,merged
19-2011,Astronomers,19,c079,"Physical Scientists, All Other (+2)",2120,132920.0,78010.0,128820.0,0.045,partial:OEWS_May2025;EP_2020-30,0.4296875,17,detailed,0,0,3,merged
19-2012,Physicists,19,c075,Physicists,20430,171180.0,82110.0,172250.0,0.08800000000000001,partial:OEWS_May2025;EP_2020-30,0.6931818181818181,15,detailed,0,0,1,single
19-2021,Atmospheric and Space Scientists,19,c076,Atmospheric and Space Scientists (+1),10000,106110.0,53060.0,99070.0,0.083,partial:OEWS_May2025;EP_2020-30,0.5869565217391304,27,detailed,0,0,2,merged
19-2031,Chemists,19,c077,Chemists (+1),82770,100450.0,58460.0,91240.0,0.067,partial:OEWS_May2025;EP_2020-30,0.39,13,detailed,0,0,2,merged
19-2032,Materials Scientists,19,c079,"Physical Scientists, All Other (+2)",8470,126180.0,66820.0,117790.0,0.039,partial:OEWS_May2025;EP_2020-30,0.5,16,detailed,0,0,3,merged
19-2041,"Environmental Scientists and Specialists, Including Health",19,c078,"Environmental Scientists and Specialists, Including Health",89250,91680.0,52520.0,82220.0,0.084,partial:OEWS_May2025;EP_2020-30,0.6160101049536224,97,detailed,0,0,1,single
19-2042,"Geoscientists, Except Hydrologists and Geographers",19,c077,Chemists (+1),23470,116150.0,59330.0,101920.0,0.07,partial:OEWS_May2025;EP_2020-30,0.4722222222222222,32,detailed,0,0,2,merged
19-2043,Hydrologists,19,c076,Atmospheric and Space Scientists (+1),5850,103600.0,64020.0,96600.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.515625,25,detailed,0,0,2,merged
19-2099,"Physical Scientists, All Other",19,c079,"Physical Scientists, All Other (+2)",22300,129230.0,67000.0,122570.0,0.01,partial:OEWS_May2025;EP_2020-30,0.45108695652173914,24,detailed,0,0,3,merged
19-3011,Economists,19,c080,Economists (+1),17790,142130.0,67360.0,124720.0,0.131,partial:OEWS_May2025;EP_2020-30,0.5849780701754386,33,detailed,0,0,2,merged
19-3022,Survey Researchers,19,c081,Survey Researchers,8290,79580.0,39260.0,69460.0,0.043,partial:OEWS_May2025;EP_2020-30,0.734375,16,detailed,0,0,1,single
19-3032,Industrial-Organizational Psychologists,19,c082,Industrial-Organizational Psychologists,790,170230.0,79010.0,193950.0,0.022000000000000002,partial:OEWS_May2025;EP_2020-30,0.538888888888889,25,detailed,0,0,1,single
19-3033,Clinical and Counseling Psychologists,19,c083,Clinical and Counseling Psychologists (+4),75990,112750.0,55170.0,100580.0,0.076,partial:OEWS_May2025;EP_2020-30,0.43981481481481477,30,broad,0,0,5,merged
19-3034,School Psychologists,19,c083,Clinical and Counseling Psychologists (+4),63940,99160.0,63070.0,95990.0,0.076,partial:OEWS_May2025;EP_2020-30,0.4864864864864865,19,broad,0,0,5,merged
19-3039,"Psychologists, All Other",19,c084,"Psychologists, All Other",18820,111210.0,54990.0,110840.0,0.02,partial:OEWS_May2025;EP_2020-30,0.3680555555555556,32,detailed,0,0,1,single
19-3041,Sociologists,19,c083,Clinical and Counseling Psychologists (+4),2260,114920.0,65160.0,106030.0,0.048,partial:OEWS_May2025;EP_2020-30,0.576923076923077,13,detailed,0,0,5,merged
19-3051,Urban and Regional Planners,19,c083,Clinical and Counseling Psychologists (+4),44230,94750.0,60010.0,89320.0,0.068,partial:OEWS_May2025;EP_2020-30,0.5284090909090909,25,detailed,0,0,5,merged
19-3091,Anthropologists and Archeologists,19,c085,Anthropologists and Archeologists (+1),8990,75620.0,49050.0,70770.0,0.07400000000000001,partial:OEWS_May2025;EP_2020-30,0.47844827586206895,30,detailed,0,0,2,merged
19-3092,Geographers,19,c083,Clinical and Counseling Psychologists (+4),1400,102350.0,66770.0,102040.0,0.011000000000000001,partial:OEWS_May2025;EP_2020-30,0.4375,12,detailed,0,0,5,merged
19-3093,Historians,19,c085,Anthropologists and Archeologists (+1),3450,81240.0,42730.0,76750.0,0.055,partial:OEWS_May2025;EP_2020-30,0.48684210526315785,21,detailed,0,0,2,merged
19-3094,Political Scientists,19,c080,Economists (+1),5540,142510.0,83350.0,142080.0,0.086,partial:OEWS_May2025;EP_2020-30,0.5104166666666666,14,detailed,0,0,2,merged
19-3099,"Social Scientists and Related Workers, All Other",19,c086,"Social Scientists and Related Workers, All Other",37100,107690.0,66120.0,101110.0,0.028999999999999998,partial:OEWS_May2025;EP_2020-30,0.5930232558139534,22,detailed,0,0,1,single
19-4012,Agricultural Technicians,19,c087,Biological Technicians (+5),15130,53840.0,35980.0,49630.0,0.079,partial:OEWS_May2025;EP_2020-30,0.3715277777777778,48,broad,0,0,6,merged
19-4013,Food Science Technicians,19,c087,Biological Technicians (+5),14600,56660.0,39820.0,52130.0,0.079,partial:OEWS_May2025;EP_2020-30,0.3214285714285714,16,broad,0,0,6,merged
19-4021,Biological Technicians,19,c087,Biological Technicians (+5),69620,61380.0,40330.0,57510.0,0.067,partial:OEWS_May2025;EP_2020-30,0.3416666666666667,18,detailed,0,0,6,merged
19-4031,Chemical Technicians,19,c087,Biological Technicians (+5),57540,63900.0,41740.0,60390.0,0.05,partial:OEWS_May2025;EP_2020-30,0.39285714285714285,16,detailed,0,0,6,merged
19-4042,"Environmental Science and Protection Technicians, Including Health",19,c091,"Life, Physical, and Social Science Technicians, All Other (+2)",34670,60800.0,38170.0,55090.0,0.106,partial:OEWS_May2025;EP_2020-30,0.4388888888888889,26,detailed,0,0,3,merged
19-4043,"Geological Technicians, Except Hydrologic Technicians",19,c087,Biological Technicians (+5),6980,61870.0,35770.0,53350.0,0.099,partial:OEWS_May2025;EP_2020-30,0.3475609756097561,30,broad,0,0,6,merged
19-4044,Hydrologic Technicians,19,c091,"Life, Physical, and Social Science Technicians, All Other (+2)",2840,69530.0,44950.0,64790.0,0.099,partial:OEWS_May2025;EP_2020-30,0.515625,16,broad,0,0,3,merged
19-4051,Nuclear Technicians,19,c088,Nuclear Technicians,6470,108940.0,73150.0,110240.0,-0.124,partial:OEWS_May2025;EP_2020-30,0.23457792207792205,40,detailed,0,0,1,single
19-4061,Social Science Research Assistants,19,c089,Social Science Research Assistants,30640,66140.0,38090.0,61990.0,0.084,partial:OEWS_May2025;EP_2020-30,0.643939393939394,23,detailed,0,0,1,single
19-4071,Forest and Conservation Technicians,19,c087,Biological Technicians (+5),30410,59060.0,40330.0,54560.0,0.006999999999999999,partial:OEWS_May2025;EP_2020-30,0.3269230769230769,21,detailed,0,0,6,merged
19-4092,Forensic Science Technicians,19,c090,Forensic Science Technicians,19120,79200.0,48250.0,72060.0,0.156,partial:OEWS_May2025;EP_2020-30,0.29032258064516125,21,detailed,0,0,1,single
19-4099,"Life, Physical, and Social Science Technicians, All Other",19,c091,"Life, Physical, and Social Science Technicians, All Other (+2)",73910,66280.0,39000.0,62280.0,0.083,partial:OEWS_May2025;EP_2020-30,0.5040322580645161,48,detailed,0,0,3,merged
19-5011,Occupational Health and Safety Specialists,19,c092,Occupational Health and Safety Specialists,140610,93860.0,55000.0,90150.0,0.07,partial:OEWS_May2025;EP_2020-30,0.34523809523809523,21,detailed,0,0,1,single
19-5012,Occupational Health and Safety Technicians,19,c093,Occupational Health and Safety Technicians,30590,68120.0,46280.0,61560.0,0.09,partial:OEWS_May2025;EP_2020-30,0.40625,26,detailed,0,0,1,single
21-1012,"Educational, Guidance, and Career Counselors and Advisors",21,c094,"Educational, Guidance, and Career Counselors and Advisors",353310,71430.0,45020.0,64330.0,0.115,partial:OEWS_May2025;EP_2020-30,0.30701754385964913,34,detailed,0,0,1,anchor
21-1013,Marriage and Family Therapists,21,c095,Marriage and Family Therapists,66740,76960.0,44650.0,66940.0,0.16399999999999998,partial:OEWS_May2025;EP_2020-30,0.19444444444444445,16,detailed,0,0,1,single
21-1015,Rehabilitation Counselors,21,c096,Rehabilitation Counselors,94740,51820.0,35060.0,46850.0,0.10400000000000001,partial:OEWS_May2025;EP_2020-30,0.41129032258064513,17,detailed,0,0,1,single
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",21,c097,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",491930,64440.0,38940.0,59350.0,0.22899999999999998,partial:OEWS_May2025;EP_2020-30,0.25212418300653594,50,detailed,0,0,1,anchor
21-1019,"Counselors, All Other",21,c099,Healthcare Social Workers (+6),28580,58210.0,36240.0,50860.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.32830597972058945,0,detailed,0,1,7,merged
21-1021,"Child, Family, and School Social Workers",21,c098,"Child, Family, and School Social Workers",392550,64000.0,42280.0,59550.0,0.126,partial:OEWS_May2025;EP_2020-30,0.2714285714285714,23,detailed,0,0,1,anchor
21-1022,Healthcare Social Workers,21,c099,Healthcare Social Workers (+6),187630,71790.0,46220.0,67880.0,0.132,partial:OEWS_May2025;EP_2020-30,0.3828125,17,detailed,0,0,7,merged
21-1023,Mental Health and Substance Abuse Social Workers,21,c099,Healthcare Social Workers (+6),132810,68030.0,39740.0,60280.0,0.149,partial:OEWS_May2025;EP_2020-30,0.3125,13,detailed,0,0,7,merged
21-1029,"Social Workers, All Other",21,c099,Healthcare Social Workers (+6),62930,75910.0,43620.0,71900.0,0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.32830597972058945,0,detailed,0,1,7,merged
21-1091,Health Education Specialists,21,c100,Health Education Specialists,65690,73280.0,42990.0,64070.0,0.124,partial:OEWS_May2025;EP_2020-30,0.5161290322580645,16,detailed,0,0,1,single
21-1092,Probation Officers and Correctional Treatment Specialists,21,c099,Healthcare Social Workers (+6),89390,73130.0,46840.0,66270.0,0.038,partial:OEWS_May2025;EP_2020-30,0.42105263157894735,21,detailed,0,0,7,merged
21-1093,Social and Human Service Assistants,21,c101,Social and Human Service Assistants,437860,47690.0,34200.0,45930.0,0.166,partial:OEWS_May2025;EP_2020-30,0.3839285714285714,20,detailed,0,0,1,anchor
21-1094,Community Health Workers,21,c099,Healthcare Social Workers (+6),61660,56180.0,38810.0,51850.0,0.21,partial:OEWS_May2025;EP_2020-30,0.3333333333333333,29,detailed,0,0,7,merged
21-1099,"Community and Social Service Specialists, All Other",21,c099,Healthcare Social Workers (+6),107730,59590.0,37310.0,56730.0,0.133,partial:OEWS_May2025;EP_2020-30,0.32830597972058945,0,detailed,0,1,7,merged
21-2011,Clergy,21,c102,Clergy,57200,66860.0,37860.0,60810.0,0.025,partial:OEWS_May2025;EP_2020-30,0.2857142857142857,21,detailed,0,0,1,single
21-2021,"Directors, Religious Activities and Education",21,c103,"Directors, Religious Activities and Education",22160,62100.0,34670.0,52100.0,0.022000000000000002,partial:OEWS_May2025;EP_2020-30,0.446969696969697,19,detailed,0,0,1,single
21-2099,"Religious Workers, All Other",21,c104,"Religious Workers, All Other",15760,53870.0,31200.0,45280.0,0.02,partial:OEWS_May2025;EP_2020-30,0.3328846943556513,0,detailed,0,1,1,single
23-1011,Lawyers,23,c105,Lawyers,754500,185840.0,78360.0,159670.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.45000000000000007,22,detailed,0,0,1,anchor
23-1012,Judicial Law Clerks,23,c106,Judicial Law Clerks (+1),13290,72950.0,46180.0,64920.0,0.039,partial:OEWS_May2025;EP_2020-30,0.4827586206896552,19,detailed,0,0,2,merged
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",23,c107,"Administrative Law Judges, Adjudicators, and Hearing Officers",16370,125990.0,61110.0,117860.0,0.008,partial:OEWS_May2025;EP_2020-30,0.4230769230769231,14,detailed,0,0,1,single
23-1022,"Arbitrators, Mediators, and Conciliators",23,c106,Judicial Law Clerks (+1),9210,91010.0,47220.0,75530.0,0.09699999999999999,partial:OEWS_May2025;EP_2020-30,0.43548387096774194,20,detailed,0,0,2,merged
23-1023,"Judges, Magistrate Judges, and Magistrates",23,c108,"Judges, Magistrate Judges, and Magistrates",24030,143830.0,46950.0,153990.0,0.034,partial:OEWS_May2025;EP_2020-30,0.3333333333333333,21,detailed,0,0,1,single
23-2011,Paralegals and Legal Assistants,23,c109,Paralegals and Legal Assistants,392880,69700.0,44740.0,62890.0,0.12,partial:OEWS_May2025;EP_2020-30,0.48750000000000004,12,detailed,0,0,1,anchor
23-2093,"Title Examiners, Abstractors, and Searchers",23,c110,"Title Examiners, Abstractors, and Searchers",48580,62350.0,38170.0,58650.0,0.017,partial:OEWS_May2025;EP_2020-30,0.5625,17,detailed,0,0,1,single
23-2099,"Legal Support Workers, All Other",23,c111,"Legal Support Workers, All Other",46760,89660.0,43800.0,72110.0,0.005,partial:OEWS_May2025;EP_2020-30,0.4973840662036201,0,detailed,0,1,1,single
25-1011,"Business Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",82150,114720.0,47180.0,99080.0,0.065,partial:OEWS_May2025;EP_2020-30,0.4545454545454546,25,detailed,0,0,16,merged
25-1021,"Computer Science Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",35480,104420.0,49460.0,96980.0,0.069,partial:OEWS_May2025;EP_2020-30,0.44047619047619047,26,detailed,0,0,16,merged
25-1022,"Mathematical Science Teachers, Postsecondary",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",47670,91550.0,49180.0,79940.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.4864864864864865,24,detailed,0,0,6,merged
25-1031,"Architecture Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",7700,101250.0,58430.0,96870.0,0.083,partial:OEWS_May2025;EP_2020-30,0.4573170731707317,22,detailed,0,0,16,merged
25-1032,"Engineering Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",40270,124520.0,61550.0,109270.0,0.125,partial:OEWS_May2025;EP_2020-30,0.4583333333333333,24,detailed,0,0,16,merged
25-1041,"Agricultural Sciences Teachers, Postsecondary",25,c112,"Agricultural Sciences Teachers, Postsecondary",8920,102050.0,50870.0,98700.0,0.05,partial:OEWS_May2025;EP_2020-30,0.5444444444444445,23,detailed,0,0,1,single
25-1042,"Biological Science Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",50190,102840.0,52150.0,84620.0,0.128,partial:OEWS_May2025;EP_2020-30,0.4336734693877551,27,detailed,0,0,16,merged
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",1520,102450.0,50100.0,101420.0,0.055,partial:OEWS_May2025;EP_2020-30,0.45108695652173914,25,detailed,0,0,16,merged
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",9900,116020.0,59700.0,103170.0,0.064,partial:OEWS_May2025;EP_2020-30,0.4375,26,detailed,0,0,16,merged
25-1052,"Chemistry Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",19980,105210.0,57870.0,93250.0,0.079,partial:OEWS_May2025;EP_2020-30,0.4166666666666667,28,detailed,0,0,16,merged
25-1053,"Environmental Science Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",6690,103610.0,57780.0,94980.0,0.068,partial:OEWS_May2025;EP_2020-30,0.47282608695652173,25,detailed,0,0,16,merged
25-1054,"Physics Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",13090,111460.0,60200.0,100310.0,0.081,partial:OEWS_May2025;EP_2020-30,0.3953488372093023,24,detailed,0,0,16,merged
25-1061,"Anthropology and Archeology Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",5240,106880.0,57840.0,99650.0,0.081,partial:OEWS_May2025;EP_2020-30,0.4642857142857142,26,detailed,0,0,16,merged
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",11300,98330.0,52070.0,85020.0,0.08800000000000001,partial:OEWS_May2025;EP_2020-30,0.4722222222222222,23,detailed,0,0,16,merged
25-1063,"Economics Teachers, Postsecondary",25,c113,"Economics Teachers, Postsecondary",11560,138850.0,64060.0,123920.0,0.09,partial:OEWS_May2025;EP_2020-30,0.4573170731707317,22,detailed,0,0,1,single
25-1064,"Geography Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",3330,102350.0,52550.0,97590.0,0.063,partial:OEWS_May2025;EP_2020-30,0.4715909090909091,25,detailed,0,0,16,merged
25-1065,"Political Science Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",16970,108100.0,56450.0,98070.0,0.087,partial:OEWS_May2025;EP_2020-30,0.44512195121951226,22,detailed,0,0,16,merged
25-1066,"Psychology Teachers, Postsecondary",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",41530,93860.0,49050.0,80340.0,0.10300000000000001,partial:OEWS_May2025;EP_2020-30,0.43500000000000005,29,detailed,0,0,6,merged
25-1067,"Sociology Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",11850,96980.0,49930.0,84290.0,0.076,partial:OEWS_May2025;EP_2020-30,0.4147727272727273,24,detailed,0,0,16,merged
25-1069,"Social Sciences Teachers, Postsecondary, All Other",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",16580,88390.0,40670.0,72990.0,0.043,partial:OEWS_May2025;EP_2020-30,0.44040493961991334,0,detailed,0,1,6,merged
25-1071,"Health Specialties Teachers, Postsecondary",25,c114,"Health Specialties Teachers, Postsecondary (+15)",221270,147570.0,59270.0,107310.0,0.243,partial:OEWS_May2025;EP_2020-30,0.43125,23,detailed,0,0,16,merged
25-1072,"Nursing Instructors and Teachers, Postsecondary",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",77960,86410.0,48800.0,80250.0,0.22399999999999998,partial:OEWS_May2025;EP_2020-30,0.3872549019607843,29,detailed,0,0,6,merged
25-1081,"Education Teachers, Postsecondary",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",60830,79350.0,39530.0,75350.0,0.083,partial:OEWS_May2025;EP_2020-30,0.4642857142857143,24,detailed,0,0,6,merged
25-1082,"Library Science Teachers, Postsecondary",25,c115,"Nursing Instructors and Teachers, Postsecondary (+5)",3630,88110.0,57200.0,80340.0,0.059000000000000004,partial:OEWS_May2025;EP_2020-30,0.46808510638297873,25,detailed,0,0,6,merged
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",13150,87550.0,45000.0,76590.0,0.111,partial:OEWS_May2025;EP_2020-30,0.46875,23,detailed,0,0,12,merged
25-1112,"Law Teachers, Postsecondary",25,c116,"Law Teachers, Postsecondary",20060,144770.0,64250.0,128500.0,0.106,partial:OEWS_May2025;EP_2020-30,0.51875,23,detailed,0,0,1,single
25-1113,"Social Work Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",12610,83940.0,48200.0,77570.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.46590909090909094,24,detailed,0,0,12,merged
25-1121,"Art, Drama, and Music Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",93560,94700.0,47570.0,78620.0,0.10099999999999999,partial:OEWS_May2025;EP_2020-30,0.515625,28,detailed,0,0,12,merged
25-1122,"Communications Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",29420,90010.0,47590.0,78580.0,0.073,partial:OEWS_May2025;EP_2020-30,0.5,23,detailed,0,0,12,merged
25-1123,"English Language and Literature Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",57720,89580.0,48270.0,78760.0,0.062,partial:OEWS_May2025;EP_2020-30,0.5491071428571428,33,detailed,0,0,12,merged
25-1124,"Foreign Language and Literature Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",19830,89990.0,49060.0,79350.0,0.094,partial:OEWS_May2025;EP_2020-30,0.55,25,detailed,0,0,12,merged
25-1125,"History Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",18790,96580.0,48410.0,83820.0,0.079,partial:OEWS_May2025;EP_2020-30,0.55,25,detailed,0,0,12,merged
25-1126,"Philosophy and Religion Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",20460,92040.0,49140.0,80260.0,0.11,partial:OEWS_May2025;EP_2020-30,0.5511363636363636,23,detailed,0,0,12,merged
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",2770,81940.0,47830.0,75870.0,0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.59375,23,detailed,0,0,12,merged
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",12630,86620.0,44900.0,77270.0,0.068,partial:OEWS_May2025;EP_2020-30,0.5872093023255813,24,detailed,0,0,12,merged
25-1194,"Career/Technical Education Teachers, Postsecondary",25,c117,"Postsecondary Teachers, All Other (+11)",114110,72060.0,41960.0,63820.0,0.034,partial:OEWS_May2025;EP_2020-30,0.46794871794871795,20,detailed,0,0,12,merged
25-1199,"Postsecondary Teachers, All Other",25,c117,"Postsecondary Teachers, All Other (+11)",149840,90630.0,44300.0,77640.0,0.059000000000000004,partial:OEWS_May2025;EP_2020-30,0.5120194086486808,0,detailed,0,1,12,merged
25-2011,"Preschool Teachers, Except Special Education",25,c118,"Preschool Teachers, Except Special Education",478780,43030.0,28990.0,38140.0,0.184,partial:OEWS_May2025;EP_2020-30,0.2689393939393939,34,detailed,0,0,1,anchor
25-2012,"Kindergarten Teachers, Except Special Education",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",108870,69370.0,46990.0,62680.0,0.081,partial:OEWS_May2025;EP_2020-30,0.26369863013698625,37,detailed,0,0,8,merged
25-2021,"Elementary School Teachers, Except Special Education",25,c119,"Elementary School Teachers, Except Special Education",1388390,72650.0,47960.0,63970.0,0.07400000000000001,partial:OEWS_May2025;EP_2020-30,0.31081081081081086,38,detailed,0,0,1,anchor
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",25,c120,"Middle School Teachers, Except Special and Career/Technical Education",620090,72030.0,48080.0,64370.0,0.075,partial:OEWS_May2025;EP_2020-30,0.3442028985507246,35,detailed,0,0,1,anchor
25-2023,"Career/Technical Education Teachers, Middle School",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",16870,71590.0,49200.0,65030.0,0.07400000000000001,partial:OEWS_May2025;EP_2020-30,0.33064516129032256,31,detailed,0,0,8,merged
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",25,c121,"Secondary School Teachers, Except Special and Career/Technical Education",1065210,76320.0,48780.0,72040.0,0.078,partial:OEWS_May2025;EP_2020-30,0.3373015873015873,32,detailed,0,0,1,anchor
25-2032,"Career/Technical Education Teachers, Secondary School",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",111420,72680.0,50040.0,66270.0,0.071,partial:OEWS_May2025;EP_2020-30,0.33333333333333337,33,detailed,0,0,8,merged
25-2051,"Special Education Teachers, Preschool",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",29510,76380.0,45620.0,64830.0,0.121,partial:OEWS_May2025;EP_2020-30,0.25357142857142856,36,detailed,0,0,8,merged
25-2052,"Special Education Teachers, Kindergarten and Elementary School",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",260870,72650.0,49350.0,65120.0,0.078,partial:OEWS_May2025;EP_2020-30,0.31666666666666665,60,detailed,0,0,8,merged
25-2057,"Special Education Teachers, Middle School",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",95200,73780.0,49420.0,66810.0,0.075,partial:OEWS_May2025;EP_2020-30,0.30519480519480524,40,detailed,0,0,8,merged
25-2058,"Special Education Teachers, Secondary School",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",163930,77260.0,49800.0,74260.0,0.077,partial:OEWS_May2025;EP_2020-30,0.2980769230769231,40,detailed,0,0,8,merged
25-2059,"Special Education Teachers, All Other",25,c122,"Special Education Teachers, Kindergarten and Elementary School (+7)",33930,79750.0,48440.0,76580.0,0.105,partial:OEWS_May2025;EP_2020-30,0.36250000000000004,20,detailed,0,0,8,merged
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",25,c126,"Teachers and Instructors, All Other (+1)",37310,65860.0,41810.0,61540.0,-0.05,partial:OEWS_May2025;EP_2020-30,0.4154411764705882,39,detailed,0,0,2,merged
25-3021,Self-Enrichment Teachers,25,c123,Self-Enrichment Teachers,332110,54740.0,30050.0,46800.0,0.235,partial:OEWS_May2025;EP_2020-30,0.37,30,detailed,0,0,1,anchor
25-3031,"Substitute Teachers, Short-Term",25,c124,"Substitute Teachers, Short-Term",524770,46420.0,28560.0,41670.0,0.126,partial:OEWS_May2025;EP_2020-30,0.2222222222222222,18,detailed,0,0,1,anchor
25-3041,Tutors,25,c125,Tutors,175070,48050.0,29430.0,43350.0,0.157,partial:OEWS_May2025;EP_2020-30,0.45714285714285713,19,minor,0,0,1,single
25-3099,"Teachers and Instructors, All Other",25,c126,"Teachers and Instructors, All Other (+1)",113790,73880.0,37010.0,66140.0,0.157,partial:OEWS_May2025;EP_2020-30,0.31747877123707074,0,minor,0,1,2,merged
25-4011,Archivists,25,c128,Librarians and Media Collections Specialists (+2),7970,70640.0,39970.0,64550.0,0.109,partial:OEWS_May2025;EP_2020-30,0.5,13,detailed,0,0,3,merged
25-4012,Curators,25,c128,Librarians and Media Collections Specialists (+2),12150,71560.0,40470.0,63420.0,0.21600000000000003,partial:OEWS_May2025;EP_2020-30,0.5092592592592593,15,detailed,0,0,3,merged
25-4013,Museum Technicians and Conservators,25,c127,Museum Technicians and Conservators,12310,57410.0,33780.0,51440.0,0.20600000000000002,partial:OEWS_May2025;EP_2020-30,0.23684210526315788,26,detailed,0,0,1,single
25-4022,Librarians and Media Collections Specialists,25,c128,Librarians and Media Collections Specialists (+2),133790,72840.0,43660.0,68270.0,0.091,partial:OEWS_May2025;EP_2020-30,0.5175438596491229,30,detailed,0,0,3,merged
25-4031,Library Technicians,25,c129,Library Technicians,68690,45500.0,29300.0,44580.0,0.002,partial:OEWS_May2025;EP_2020-30,0.5480769230769231,35,detailed,0,0,1,single
25-9021,Farm and Home Management Educators,25,c130,Farm and Home Management Educators,8220,61060.0,37650.0,60220.0,-0.012,partial:OEWS_May2025;EP_2020-30,0.45370370370370366,15,detailed,0,0,1,single
25-9031,Instructional Coordinators,25,c131,Instructional Coordinators,227760,80920.0,47980.0,77440.0,0.09699999999999999,partial:OEWS_May2025;EP_2020-30,0.5062500000000001,30,detailed,0,0,1,single
